id,account,type,amount,atm_id
688,583825,BALANCE_CHECK,4000,10002
689,755454,DEPOSIT,200,10006
690,961635,RETRIEVAL,-450,10010
691,891581,DEPOSIT,1000,10000
692,816398,SERVICE_PAY,-350,10012
693,582753,RETRIEVAL,-500,10006
694,708611,DEPOSIT,600,10012
695,828086,RETRIEVAL,-350,10003
696,438446,DEPOSIT,800,10007
697,901185,RETRIEVAL,-300,10004
698,128682,SERVICE_PAY,-50,10006
699,839015,BALANCE_CHECK,3000,10001
700,540502,BALANCE_CHECK,1000,10011
701,403774,RETRIEVAL,-400,10011
702,294790,BALANCE_CHECK,3500,10007
703,958114,DEPOSIT,600,10010
704,628053,BALANCE_CHECK,5000,10013
705,357229,SERVICE_PAY,-100,10001
706,274972,DEPOSIT,1000,10007
707,734731,BALANCE_CHECK,2500,10015
708,839015,RETRIEVAL,-200,10009
709,353550,DEPOSIT,1000,10010
710,942111,BALANCE_CHECK,2500,10011
711,952297,RETRIEVAL,-150,10001
712,413828,BALANCE_CHECK,2000,10009
713,517927,BALANCE_CHECK,3500,10015
714,913099,DEPOSIT,1000,10008
715,944947,DEPOSIT,200,10010
716,412892,DEPOSIT,400,10013
717,678713,BALANCE_CHECK,2500,10006
718,394760,DEPOSIT,400,10001
719,262204,BALANCE_CHECK,4500,10002
720,891581,DEPOSIT,400,10012
721,332784,RETRIEVAL,-450,10013
722,554380,BALANCE_CHECK,1000,10000
723,952297,BALANCE_CHECK,3500,10010
724,591132,BALANCE_CHECK,1000,10006
725,443562,BALANCE_CHECK,3500,10015
726,395438,BALANCE_CHECK,1500,10001
727,443562,BALANCE_CHECK,2500,10003
728,415449,SERVICE_PAY,-300,10013
729,808797,SERVICE_PAY,-250,10006
730,952297,DEPOSIT,600,10008
731,912189,DEPOSIT,500,10009
732,583825,SERVICE_PAY,-200,10010
733,589589,BALANCE_CHECK,4500,10013
734,855346,SERVICE_PAY,-400,10010
735,959228,DEPOSIT,300,10004
736,182500,BALANCE_CHECK,2500,10013
737,419101,DEPOSIT,300,10013
738,639253,RETRIEVAL,-400,10013
739,368908,SERVICE_PAY,-450,10005
740,294790,BALANCE_CHECK,500,10014
741,582753,RETRIEVAL,-150,10000
742,395438,DEPOSIT,300,10001
743,332784,RETRIEVAL,-350,10004
744,724465,BALANCE_CHECK,4000,10015
745,832307,BALANCE_CHECK,1000,10002
746,808797,SERVICE_PAY,-350,10010
747,944947,BALANCE_CHECK,1500,10015
748,802009,BALANCE_CHECK,500,10012
749,116647,DEPOSIT,300,10003
750,214694,DEPOSIT,700,10003
751,413828,DEPOSIT,600,10001
752,274972,BALANCE_CHECK,500,10012
753,693293,DEPOSIT,800,10003
754,298799,DEPOSIT,400,10002
755,403774,RETRIEVAL,-250,10000
756,294790,RETRIEVAL,-100,10008
757,587932,SERVICE_PAY,-150,10002
758,371086,BALANCE_CHECK,3500,10003
759,133521,BALANCE_CHECK,4500,10008
760,133521,RETRIEVAL,-350,10008
761,218323,DEPOSIT,800,10000
762,226770,RETRIEVAL,-150,10008
763,942111,BALANCE_CHECK,5000,10009
764,589589,RETRIEVAL,-400,10001
765,591132,DEPOSIT,100,10015
766,672050,BALANCE_CHECK,2000,10015
767,956433,DEPOSIT,900,10003
768,301940,RETRIEVAL,-150,10012
769,907589,RETRIEVAL,-350,10015
770,828086,SERVICE_PAY,-300,10006
771,808797,RETRIEVAL,-200,10010
772,116647,BALANCE_CHECK,1500,10011
773,582753,RETRIEVAL,-100,10015
774,412892,RETRIEVAL,-250,10009
775,128682,SERVICE_PAY,-300,10004
776,754991,RETRIEVAL,-500,10011
777,274972,SERVICE_PAY,-500,10005
778,394760,SERVICE_PAY,-150,10004
779,297512,SERVICE_PAY,-300,10002
780,133521,DEPOSIT,800,10005
781,583825,SERVICE_PAY,-200,10011
782,332784,SERVICE_PAY,-500,10012
783,839015,RETRIEVAL,-100,10005
784,637833,SERVICE_PAY,-50,10008
785,692833,DEPOSIT,400,10004
786,730873,BALANCE_CHECK,1500,10006
787,357229,BALANCE_CHECK,3000,10015
788,637833,DEPOSIT,200,10010
789,577157,SERVICE_PAY,-300,10006
790,589589,BALANCE_CHECK,2000,10005
791,891581,DEPOSIT,500,10015
792,129049,BALANCE_CHECK,4500,10003
793,554380,BALANCE_CHECK,500,10003
794,832617,SERVICE_PAY,-100,10010
795,855346,BALANCE_CHECK,3500,10011
796,583825,SERVICE_PAY,-150,10003
797,913099,RETRIEVAL,-50,10003
798,383634,RETRIEVAL,-300,10000
799,128682,SERVICE_PAY,-500,10012
800,438446,SERVICE_PAY,-450,10014
801,832307,BALANCE_CHECK,5000,10013
802,832307,SERVICE_PAY,-150,10005
803,790232,SERVICE_PAY,-500,10009
804,734731,RETRIEVAL,-200,10014
805,973810,DEPOSIT,300,10003
806,587932,RETRIEVAL,-400,10014
807,412892,RETRIEVAL,-300,10005
808,596938,SERVICE_PAY,-50,10004
809,582753,RETRIEVAL,-500,10015
810,912189,BALANCE_CHECK,1500,10007
811,948294,DEPOSIT,600,10006
812,958114,SERVICE_PAY,-450,10009
813,958114,BALANCE_CHECK,1000,10005
814,802009,BALANCE_CHECK,1500,10006
815,129049,DEPOSIT,400,10013
816,920781,DEPOSIT,100,10015
817,214694,SERVICE_PAY,-400,10006
818,412892,DEPOSIT,700,10012
819,125077,RETRIEVAL,-400,10001
820,383634,DEPOSIT,100,10009
821,116647,BALANCE_CHECK,4500,10015
822,226770,SERVICE_PAY,-250,10012
823,129049,BALANCE_CHECK,4000,10014
824,403774,RETRIEVAL,-500,10014
825,301940,RETRIEVAL,-500,10004
826,832307,SERVICE_PAY,-450,10005
827,419101,SERVICE_PAY,-350,10015
828,583825,SERVICE_PAY,-300,10000
829,961635,DEPOSIT,200,10003
830,215204,BALANCE_CHECK,2000,10005
831,672050,SERVICE_PAY,-300,10000
832,402189,BALANCE_CHECK,3000,10008
833,847700,SERVICE_PAY,-50,10002
834,419101,BALANCE_CHECK,2500,10012
835,743517,SERVICE_PAY,-450,10001
836,942111,DEPOSIT,300,10005
837,116647,SERVICE_PAY,-450,10004
838,435486,DEPOSIT,200,10008
839,582753,BALANCE_CHECK,1000,10008
840,402189,DEPOSIT,600,10005
841,832307,RETRIEVAL,-500,10006
842,832617,RETRIEVAL,-100,10004
843,274972,BALANCE_CHECK,4000,10015
844,855346,RETRIEVAL,-500,10001
845,301940,SERVICE_PAY,-50,10015
846,423064,SERVICE_PAY,-200,10004
847,423064,SERVICE_PAY,-500,10015
848,942111,BALANCE_CHECK,3000,10009
849,218323,RETRIEVAL,-100,10008
850,371086,BALANCE_CHECK,4000,10010
851,332784,SERVICE_PAY,-100,10013
852,692833,BALANCE_CHECK,2500,10007
853,301940,BALANCE_CHECK,500,10015
854,412892,BALANCE_CHECK,2500,10006
855,891581,BALANCE_CHECK,1000,10007
856,828086,BALANCE_CHECK,1000,10000
857,838688,DEPOSIT,900,10001
858,423064,BALANCE_CHECK,4500,10002
859,973810,SERVICE_PAY,-100,10000
860,912189,RETRIEVAL,-500,10001
861,540502,DEPOSIT,1000,10009
862,587932,SERVICE_PAY,-50,10015
863,832307,BALANCE_CHECK,4500,10001
864,770212,BALANCE_CHECK,2500,10007
865,847700,SERVICE_PAY,-200,10001
866,429023,SERVICE_PAY,-100,10013
867,734731,BALANCE_CHECK,1000,10004
868,252817,DEPOSIT,400,10015
869,262204,RETRIEVAL,-150,10002
870,583825,BALANCE_CHECK,2500,10001
871,828086,BALANCE_CHECK,4000,10008
872,301940,SERVICE_PAY,-350,10004
873,639253,BALANCE_CHECK,4000,10014
874,596938,DEPOSIT,900,10002
875,383634,SERVICE_PAY,-400,10004
876,395438,SERVICE_PAY,-250,10008
877,297512,DEPOSIT,700,10012
878,628053,RETRIEVAL,-100,10001
879,368908,RETRIEVAL,-500,10003
880,402189,DEPOSIT,100,10014
881,847700,DEPOSIT,800,10014
882,629384,BALANCE_CHECK,2000,10005
883,133521,SERVICE_PAY,-300,10000
884,133521,DEPOSIT,200,10001
885,226770,DEPOSIT,400,10001
886,724465,DEPOSIT,800,10006
887,412892,DEPOSIT,1000,10011
888,907589,SERVICE_PAY,-350,10004
889,214694,BALANCE_CHECK,3000,10005
890,802009,DEPOSIT,1000,10004
891,438446,RETRIEVAL,-350,10002
892,948294,RETRIEVAL,-250,10009
893,730873,SERVICE_PAY,-250,10013
894,946596,SERVICE_PAY,-450,10013
895,357229,DEPOSIT,600,10013
896,133521,BALANCE_CHECK,2000,10004
897,770212,RETRIEVAL,-400,10001
898,942111,RETRIEVAL,-150,10003
899,891581,SERVICE_PAY,-450,10004
900,215204,SERVICE_PAY,-150,10014
901,274972,BALANCE_CHECK,3500,10004
902,556524,SERVICE_PAY,-500,10002
903,942111,RETRIEVAL,-200,10001
904,438446,SERVICE_PAY,-200,10013
905,182500,SERVICE_PAY,-350,10000
906,952297,BALANCE_CHECK,1000,10012
907,942111,DEPOSIT,800,10002
908,129049,RETRIEVAL,-150,10003
909,692833,SERVICE_PAY,-500,10005
910,589589,RETRIEVAL,-250,10013
911,790232,RETRIEVAL,-350,10008
912,353550,RETRIEVAL,-100,10013
913,946596,BALANCE_CHECK,1000,10013
914,274972,SERVICE_PAY,-350,10012
915,730873,RETRIEVAL,-150,10015
916,596938,SERVICE_PAY,-150,10010
917,724465,BALANCE_CHECK,2500,10006
918,215204,BALANCE_CHECK,3000,10006
919,952297,SERVICE_PAY,-100,10012
920,252817,DEPOSIT,900,10001
921,394760,BALANCE_CHECK,3000,10011
922,734731,RETRIEVAL,-350,10007
923,226770,SERVICE_PAY,-150,10015
924,838688,SERVICE_PAY,-500,10003
925,252817,SERVICE_PAY,-400,10003
926,116647,SERVICE_PAY,-300,10009
927,129049,BALANCE_CHECK,4000,10015
928,435486,BALANCE_CHECK,4000,10011
929,517927,SERVICE_PAY,-50,10009
930,808797,RETRIEVAL,-100,10001
931,226770,SERVICE_PAY,-450,10008
932,668826,BALANCE_CHECK,3000,10014
933,832307,DEPOSIT,900,10004
934,133521,SERVICE_PAY,-400,10000
935,423064,DEPOSIT,800,10001
936,298799,RETRIEVAL,-50,10009
937,419101,RETRIEVAL,-450,10015
938,832617,BALANCE_CHECK,4500,10008
939,891581,BALANCE_CHECK,500,10014
940,961635,RETRIEVAL,-50,10006
941,128682,SERVICE_PAY,-350,10003
942,942111,BALANCE_CHECK,3500,10002
943,730873,RETRIEVAL,-350,10000
944,403774,RETRIEVAL,-250,10008
945,226770,SERVICE_PAY,-200,10010
946,182500,RETRIEVAL,-100,10013
947,577157,SERVICE_PAY,-350,10005
948,403774,DEPOSIT,200,10001
949,682067,DEPOSIT,100,10003
950,907589,RETRIEVAL,-350,10014
951,554380,BALANCE_CHECK,2000,10009
952,332784,DEPOSIT,300,10001
953,724465,BALANCE_CHECK,2500,10009
954,357229,DEPOSIT,100,10014
955,828086,DEPOSIT,600,10003
956,637833,DEPOSIT,1000,10006
957,596938,BALANCE_CHECK,3000,10000
958,274972,DEPOSIT,800,10013
959,682067,DEPOSIT,300,10015
960,907589,BALANCE_CHECK,5000,10009
961,948294,DEPOSIT,300,10000
962,816398,BALANCE_CHECK,3000,10003
963,973810,DEPOSIT,600,10003
964,583825,RETRIEVAL,-300,10013
965,556524,RETRIEVAL,-50,10007
966,284064,RETRIEVAL,-500,10004
967,952297,SERVICE_PAY,-500,10001
968,912189,BALANCE_CHECK,1000,10013
969,920781,BALANCE_CHECK,1000,10001
970,839647,DEPOSIT,600,10013
971,582753,RETRIEVAL,-50,10003
972,294790,SERVICE_PAY,-50,10002
973,453604,SERVICE_PAY,-200,10013
974,583825,DEPOSIT,700,10005
975,961635,RETRIEVAL,-500,10004
976,589589,RETRIEVAL,-100,10004
977,790232,BALANCE_CHECK,5000,10010
978,808797,DEPOSIT,700,10006
979,284064,BALANCE_CHECK,4000,10003
980,298799,BALANCE_CHECK,2500,10013
981,443562,SERVICE_PAY,-250,10007
982,262204,DEPOSIT,300,10012
983,297512,RETRIEVAL,-100,10004
984,708611,BALANCE_CHECK,4000,10015
985,517927,RETRIEVAL,-200,10009
986,672050,SERVICE_PAY,-150,10012
987,128682,RETRIEVAL,-100,10001
988,942111,DEPOSIT,600,10006
989,403774,BALANCE_CHECK,2000,10013
990,281101,BALANCE_CHECK,1000,10001
991,808797,SERVICE_PAY,-350,10014
992,596938,RETRIEVAL,-500,10005
993,284064,DEPOSIT,500,10000
994,214694,BALANCE_CHECK,2500,10014
995,959228,DEPOSIT,600,10003
996,816398,SERVICE_PAY,-100,10002
997,412892,RETRIEVAL,-100,10006
998,839015,RETRIEVAL,-50,10009
999,946596,RETRIEVAL,-400,10013
1000,453604,DEPOSIT,400,10012
1001,811329,DEPOSIT,900,10004
1002,125077,SERVICE_PAY,-50,10007
1003,443562,RETRIEVAL,-100,10005
1004,297512,RETRIEVAL,-400,10010
1005,214694,BALANCE_CHECK,4500,10009
1006,284064,DEPOSIT,800,10004
1007,734731,DEPOSIT,500,10003
1008,672050,BALANCE_CHECK,1500,10009
1009,754991,DEPOSIT,900,10013
1010,628053,BALANCE_CHECK,5000,10015
1011,443562,DEPOSIT,1000,10007
1012,808797,BALANCE_CHECK,5000,10010
1013,226770,BALANCE_CHECK,3000,10008
1014,912189,DEPOSIT,500,10013
1015,951743,DEPOSIT,600,10007
1016,907589,SERVICE_PAY,-200,10000
1017,811329,RETRIEVAL,-350,10013
1018,353550,BALANCE_CHECK,2000,10002
1019,944947,SERVICE_PAY,-50,10010
1020,958114,BALANCE_CHECK,500,10007
1021,724465,RETRIEVAL,-150,10006
1022,811329,SERVICE_PAY,-100,10010
1023,125077,DEPOSIT,600,10000
1024,438446,SERVICE_PAY,-200,10009
1025,301940,DEPOSIT,300,10011
1026,832617,DEPOSIT,500,10010
1027,577157,RETRIEVAL,-200,10010
1028,755454,SERVICE_PAY,-300,10008
1029,951743,RETRIEVAL,-250,10010
1030,398896,SERVICE_PAY,-450,10014
1031,357229,DEPOSIT,600,10003
1032,357229,SERVICE_PAY,-100,10013
1033,628053,SERVICE_PAY,-200,10012
1034,693293,BALANCE_CHECK,2000,10008
1035,847700,BALANCE_CHECK,1500,10009
1036,639253,DEPOSIT,500,10013
1037,419101,BALANCE_CHECK,2000,10009
1038,951743,RETRIEVAL,-200,10011
1039,628053,DEPOSIT,800,10014
1040,591132,DEPOSIT,500,10007
1041,770212,BALANCE_CHECK,4500,10013
1042,587932,RETRIEVAL,-50,10009
1043,398896,SERVICE_PAY,-100,10010
1044,517927,RETRIEVAL,-350,10003
1045,394760,RETRIEVAL,-200,10014
1046,956433,BALANCE_CHECK,2500,10010
1047,357229,RETRIEVAL,-100,10011
1048,956433,SERVICE_PAY,-500,10002
1049,693293,SERVICE_PAY,-500,10003
1050,961635,SERVICE_PAY,-250,10001
1051,802009,RETRIEVAL,-350,10003
1052,754991,DEPOSIT,100,10004
1053,453604,RETRIEVAL,-250,10007
1054,438446,BALANCE_CHECK,2000,10003
1055,435486,DEPOSIT,500,10006
1056,629384,BALANCE_CHECK,500,10004
1057,948294,DEPOSIT,200,10011
1058,678713,SERVICE_PAY,-200,10009
1059,556524,SERVICE_PAY,-50,10003
1060,755454,BALANCE_CHECK,3500,10011
1061,891581,SERVICE_PAY,-350,10015
1062,948294,RETRIEVAL,-150,10013
1063,948294,RETRIEVAL,-350,10002
1064,958114,DEPOSIT,400,10012
1065,596938,RETRIEVAL,-500,10007
1066,298799,BALANCE_CHECK,4500,10003
1067,133521,SERVICE_PAY,-450,10001
1068,948294,SERVICE_PAY,-200,10011
1069,811329,SERVICE_PAY,-250,10013
1070,755454,SERVICE_PAY,-150,10002
1071,281101,BALANCE_CHECK,3500,10011
1072,398896,DEPOSIT,500,10003
1073,808797,DEPOSIT,700,10009
1074,556524,RETRIEVAL,-450,10015
1075,907589,DEPOSIT,200,10013
1076,413828,DEPOSIT,500,10005
1077,754991,RETRIEVAL,-50,10010
1078,443562,SERVICE_PAY,-200,10013
1079,901185,DEPOSIT,300,10000
1080,959228,DEPOSIT,100,10015
1081,692833,SERVICE_PAY,-300,10015
1082,129049,SERVICE_PAY,-250,10008
1083,920781,BALANCE_CHECK,4000,10015
1084,891581,RETRIEVAL,-200,10015
1085,368908,RETRIEVAL,-400,10001
1086,371086,DEPOSIT,700,10010
1087,973810,RETRIEVAL,-500,10002
1088,438446,RETRIEVAL,-200,10013
1089,832617,BALANCE_CHECK,1500,10012
1090,629384,SERVICE_PAY,-200,10013
1091,682067,RETRIEVAL,-350,10010
1092,682067,SERVICE_PAY,-500,10011
1093,453604,RETRIEVAL,-300,10002
1094,583825,RETRIEVAL,-400,10010
1095,591132,SERVICE_PAY,-150,10008
1096,413828,BALANCE_CHECK,2500,10003
1097,743517,DEPOSIT,100,10003
1098,832307,DEPOSIT,500,10005
1099,791402,BALANCE_CHECK,4500,10003
1100,301940,RETRIEVAL,-300,10012
1101,583825,SERVICE_PAY,-450,10003
1102,637833,RETRIEVAL,-500,10015
1103,577157,SERVICE_PAY,-500,10011
1104,832307,SERVICE_PAY,-400,10006
1105,668826,RETRIEVAL,-100,10001
1106,847700,RETRIEVAL,-200,10001
1107,116647,RETRIEVAL,-50,10013
1108,832307,RETRIEVAL,-400,10007
1109,383634,DEPOSIT,1000,10000
1110,415449,SERVICE_PAY,-150,10012
1111,682067,BALANCE_CHECK,3000,10014
1112,838688,DEPOSIT,600,10001
1113,438446,RETRIEVAL,-200,10015
1114,332784,BALANCE_CHECK,5000,10011
1115,577157,RETRIEVAL,-450,10005
1116,672050,DEPOSIT,400,10008
1117,832617,DEPOSIT,800,10007
1118,556524,RETRIEVAL,-150,10002
1119,332784,RETRIEVAL,-450,10009
1120,734731,BALANCE_CHECK,3500,10005
1121,298799,DEPOSIT,200,10012
1122,692833,DEPOSIT,1000,10013
1123,790232,RETRIEVAL,-500,10012
1124,946596,RETRIEVAL,-350,10013
1125,297512,BALANCE_CHECK,5000,10014
1126,678713,DEPOSIT,800,10010
1127,693293,DEPOSIT,200,10012
1128,133521,SERVICE_PAY,-100,10012
1129,556524,RETRIEVAL,-500,10007
1130,708611,DEPOSIT,700,10009
1131,832617,RETRIEVAL,-200,10000
1132,951743,DEPOSIT,500,10003
1133,790232,DEPOSIT,100,10002
1134,901185,SERVICE_PAY,-100,10007
1135,368908,BALANCE_CHECK,3000,10011
1136,628053,SERVICE_PAY,-300,10012
1137,628053,BALANCE_CHECK,2500,10015
1138,672050,BALANCE_CHECK,3500,10009
1139,419101,RETRIEVAL,-50,10007
1140,693293,RETRIEVAL,-300,10012
1141,453604,SERVICE_PAY,-100,10001
1142,693293,BALANCE_CHECK,4000,10006
1143,182500,DEPOSIT,300,10006
1144,301940,DEPOSIT,1000,10004
1145,802009,BALANCE_CHECK,1500,10001
1146,394760,DEPOSIT,700,10002
1147,678713,RETRIEVAL,-450,10007
1148,639253,SERVICE_PAY,-200,10001
1149,811329,SERVICE_PAY,-450,10007
1150,128682,BALANCE_CHECK,3000,10001
1151,394760,SERVICE_PAY,-350,10012
1152,398896,DEPOSIT,400,10001
1153,920781,RETRIEVAL,-150,10002
1154,368908,BALANCE_CHECK,1500,10002
1155,755454,SERVICE_PAY,-150,10007
1156,294790,SERVICE_PAY,-100,10011
1157,298799,DEPOSIT,700,10011
1158,958114,BALANCE_CHECK,3500,10012
1159,668826,RETRIEVAL,-350,10010
1160,517927,SERVICE_PAY,-500,10002
1161,297512,RETRIEVAL,-100,10004
1162,423064,BALANCE_CHECK,2500,10004
1163,901185,BALANCE_CHECK,2000,10014
1164,371086,BALANCE_CHECK,4500,10008
1165,398896,SERVICE_PAY,-200,10014
1166,133521,BALANCE_CHECK,3000,10002
1167,419101,RETRIEVAL,-50,10012
1168,182500,DEPOSIT,300,10014
1169,942111,DEPOSIT,500,10003
1170,332784,RETRIEVAL,-200,10009
1171,790232,RETRIEVAL,-400,10010
1172,438446,BALANCE_CHECK,1000,10005
1173,226770,BALANCE_CHECK,4000,10004
1174,517927,DEPOSIT,200,10011
1175,554380,BALANCE_CHECK,5000,10003
1176,951743,DEPOSIT,1000,10014
1177,402189,SERVICE_PAY,-200,10010
1178,252817,BALANCE_CHECK,2500,10003
1179,540502,DEPOSIT,300,10012
1180,708611,BALANCE_CHECK,3000,10003
1181,116647,SERVICE_PAY,-250,10002
1182,412892,DEPOSIT,300,10008
1183,583825,RETRIEVAL,-300,10015
1184,226770,DEPOSIT,100,10015
1185,946596,RETRIEVAL,-150,10015
1186,423064,BALANCE_CHECK,500,10001
1187,734731,SERVICE_PAY,-50,10013
1188,770212,DEPOSIT,100,10014
1189,368908,BALANCE_CHECK,1000,10001
1190,125077,DEPOSIT,800,10010
1191,743517,DEPOSIT,100,10000
1192,587932,SERVICE_PAY,-450,10006
1193,556524,BALANCE_CHECK,3500,10009
1194,419101,BALANCE_CHECK,4500,10015
1195,855346,SERVICE_PAY,-450,10005
1196,129049,SERVICE_PAY,-100,10002
1197,582753,DEPOSIT,400,10009
1198,808797,SERVICE_PAY,-350,10004
1199,129049,RETRIEVAL,-300,10007
1200,281101,DEPOSIT,700,10003
1201,182500,RETRIEVAL,-250,10007
1202,946596,DEPOSIT,100,10005
1203,394760,RETRIEVAL,-50,10004
1204,832307,DEPOSIT,900,10011
1205,368908,SERVICE_PAY,-150,10005
1206,743517,DEPOSIT,200,10013
1207,956433,BALANCE_CHECK,1000,10002
1208,182500,BALANCE_CHECK,500,10012
1209,383634,SERVICE_PAY,-250,10013
1210,423064,BALANCE_CHECK,1500,10007
1211,554380,BALANCE_CHECK,3500,10005
1212,129049,RETRIEVAL,-500,10009
1213,692833,RETRIEVAL,-450,10006
1214,724465,RETRIEVAL,-350,10001
1215,901185,RETRIEVAL,-250,10001
1216,182500,BALANCE_CHECK,2000,10013
1217,301940,DEPOSIT,800,10012
1218,577157,BALANCE_CHECK,4000,10002
1219,368908,DEPOSIT,100,10008
1220,226770,DEPOSIT,300,10010
1221,944947,DEPOSIT,200,10003
1222,368908,SERVICE_PAY,-400,10007
1223,668826,SERVICE_PAY,-450,10012
1224,332784,RETRIEVAL,-100,10013
1225,956433,RETRIEVAL,-500,10009
1226,946596,BALANCE_CHECK,2000,10002
1227,770212,RETRIEVAL,-250,10008
1228,453604,BALANCE_CHECK,1000,10000
1229,839015,DEPOSIT,400,10015
1230,913099,DEPOSIT,100,10006
1231,591132,RETRIEVAL,-400,10004
1232,415449,DEPOSIT,200,10002
1233,415449,DEPOSIT,300,10000
1234,298799,BALANCE_CHECK,3000,10006
1235,517927,BALANCE_CHECK,1000,10001
1236,429023,RETRIEVAL,-500,10002
1237,252817,DEPOSIT,200,10006
1238,297512,RETRIEVAL,-500,10003
1239,743517,SERVICE_PAY,-450,10000
1240,912189,RETRIEVAL,-50,10003
1241,394760,RETRIEVAL,-400,10011
1242,839015,BALANCE_CHECK,500,10007
1243,591132,SERVICE_PAY,-300,10012
1244,808797,DEPOSIT,900,10015
1245,413828,RETRIEVAL,-350,10011
1246,419101,BALANCE_CHECK,3000,10003
1247,353550,DEPOSIT,200,10006
1248,743517,DEPOSIT,400,10014
1249,453604,BALANCE_CHECK,2500,10012
1250,951743,DEPOSIT,300,10009
1251,901185,SERVICE_PAY,-200,10004
1252,639253,DEPOSIT,800,10004
1253,129049,BALANCE_CHECK,3500,10012
1254,828086,RETRIEVAL,-500,10005
1255,252817,SERVICE_PAY,-450,10014
1256,639253,DEPOSIT,800,10002
1257,855346,RETRIEVAL,-150,10006
1258,583825,BALANCE_CHECK,1500,10002
1259,274972,SERVICE_PAY,-450,10010
1260,956433,DEPOSIT,800,10003
1261,808797,SERVICE_PAY,-200,10009
1262,816398,RETRIEVAL,-300,10012
1263,891581,RETRIEVAL,-250,10011
1264,403774,DEPOSIT,600,10008
1265,596938,BALANCE_CHECK,3000,10010
1266,353550,BALANCE_CHECK,2500,10010
1267,802009,RETRIEVAL,-100,10010
1268,946596,DEPOSIT,400,10008
1269,942111,DEPOSIT,600,10010
1270,596938,BALANCE_CHECK,4500,10002
1271,959228,BALANCE_CHECK,500,10008
1272,628053,BALANCE_CHECK,2500,10015
1273,443562,DEPOSIT,500,10006
1274,628053,RETRIEVAL,-50,10000
1275,429023,BALANCE_CHECK,1500,10007
1276,802009,DEPOSIT,700,10002
1277,832617,DEPOSIT,400,10013
1278,412892,RETRIEVAL,-50,10015
1279,734731,RETRIEVAL,-250,10001
1280,961635,BALANCE_CHECK,4000,10008
1281,668826,BALANCE_CHECK,3500,10009
1282,133521,DEPOSIT,300,10010
1283,808797,BALANCE_CHECK,2000,10012
1284,182500,SERVICE_PAY,-50,10011
1285,912189,SERVICE_PAY,-150,10013
1286,668826,DEPOSIT,400,10008
1287,556524,DEPOSIT,600,10013
1288,832307,SERVICE_PAY,-200,10003
1289,951743,RETRIEVAL,-350,10010
1290,218323,SERVICE_PAY,-300,10002
1291,629384,BALANCE_CHECK,2000,10012
1292,589589,BALANCE_CHECK,1000,10007
1293,832307,RETRIEVAL,-450,10003
1294,116647,BALANCE_CHECK,4000,10013
1295,413828,SERVICE_PAY,-450,10009
1296,692833,DEPOSIT,900,10005
1297,901185,DEPOSIT,900,10008
1298,133521,BALANCE_CHECK,4500,10001
1299,215204,RETRIEVAL,-450,10010
1300,252817,DEPOSIT,700,10005
1301,678713,SERVICE_PAY,-250,10014
1302,596938,DEPOSIT,700,10004
1303,730873,SERVICE_PAY,-150,10007
1304,298799,BALANCE_CHECK,4500,10008
1305,839015,SERVICE_PAY,-150,10004
1306,402189,BALANCE_CHECK,3500,10011
1307,961635,SERVICE_PAY,-350,10002
1308,920781,DEPOSIT,600,10000
1309,556524,DEPOSIT,400,10011
1310,828086,DEPOSIT,500,10012
1311,847700,RETRIEVAL,-250,10015
1312,839015,BALANCE_CHECK,3000,10006
1313,591132,BALANCE_CHECK,500,10005
1314,754991,RETRIEVAL,-350,10012
1315,125077,DEPOSIT,700,10006
1316,802009,DEPOSIT,1000,10008
1317,395438,DEPOSIT,1000,10010
1318,724465,BALANCE_CHECK,2500,10014
1319,133521,RETRIEVAL,-100,10003
1320,582753,RETRIEVAL,-400,10002
1321,540502,DEPOSIT,200,10013
1322,952297,DEPOSIT,400,10015
1323,517927,SERVICE_PAY,-200,10000
1324,628053,BALANCE_CHECK,3000,10000
1325,770212,DEPOSIT,800,10014
1326,182500,SERVICE_PAY,-250,10003
1327,403774,DEPOSIT,600,10006
1328,961635,BALANCE_CHECK,4500,10007
1329,129049,SERVICE_PAY,-500,10001
1330,297512,RETRIEVAL,-450,10007
1331,128682,RETRIEVAL,-400,10004
1332,629384,RETRIEVAL,-300,10004
1333,808797,RETRIEVAL,-200,10012
1334,301940,SERVICE_PAY,-100,10007
1335,839647,RETRIEVAL,-400,10006
1336,920781,DEPOSIT,900,10001
1337,214694,RETRIEVAL,-250,10002
1338,125077,DEPOSIT,200,10010
1339,596938,BALANCE_CHECK,4000,10013
1340,412892,RETRIEVAL,-300,10014
1341,587932,SERVICE_PAY,-400,10005
1342,693293,DEPOSIT,500,10004
1343,672050,DEPOSIT,500,10013
1344,556524,DEPOSIT,700,10007
1345,554380,SERVICE_PAY,-150,10010
1346,297512,BALANCE_CHECK,1000,10006
1347,755454,DEPOSIT,400,10003
1348,215204,SERVICE_PAY,-50,10004
1349,294790,DEPOSIT,400,10008
1350,808797,RETRIEVAL,-450,10002
1351,920781,SERVICE_PAY,-100,10003
1352,724465,BALANCE_CHECK,500,10001
1353,368908,RETRIEVAL,-100,10012
1354,791402,DEPOSIT,800,10001
1355,839647,DEPOSIT,300,10007
1356,708611,BALANCE_CHECK,4000,10012
1357,754991,RETRIEVAL,-150,10007
1358,443562,RETRIEVAL,-200,10005
1359,629384,SERVICE_PAY,-50,10004
1360,582753,BALANCE_CHECK,500,10002
